1+2=Paradise		
1-ri Botchi no Ookami to 7-hiki no Ko Yagi		
1/100 Rice Planting	1/100 RICE Planting	
1/100 Shibuya Crossing	1/100 SHIBUYA Crossing	
1/100 Train Station	1/100 Train Station	
100%	A Hundred Percents	
100% Pascal-sensei		
100% Pascal-sensei (TV)	100% Teacher Pascal	
100-man-nen Chikyuu no Tabi: Bander Book	One-Million Year Trip: Bander Book	Bandar Book: 1 Milion Year Earth Jorney
1000-nen Joou: Queen Millennia		Sennen Joou
1001 Nights		
11-nin Iru!	They Were Eleven	They Were 11
11eyes	11eyes	11eyes -Tsumi to Batsu to Aganai no Shoujo-
11eyes Picture Drama		
11eyes: Momoiro Genmutan		11eyes Episode 13
12-gatsu no Uta	December Song	Juunigatsu no Uta
12-sai.	Age 12	Juuni-sai.
12-sai. 2nd Season		Age 12 Second Season
12-sai.: Chicchana Mune no Tokimeki		Age 12.
12-sai.: Chicchana Mune no Tokimeki 2nd Season		Age 12.
123		Minna no Uta
15 Bishoujo Hyouryuuki		The Story of 15 Beautiful Girls Adrift
15 Sonyeon Uju Pyoryugi		15 Children Space Adventure
18if	18if	18 If
1989		1989 the pillows
