20-dai no Heya-hen		Rooms for Twentysomethings
2002-nen Halmeoni Ondo		Minna no Uta
2005-nen Uchuu no Tabi		2005 Space Odyssey
2010		
2020 Nyeon Ujuui Wonder Kiddy	2020 Wonder Kiddy	2020 Nyeon Ujuui Wondeo Kidi
21 Emon		21-emon
21 Emon Uchuu e Irasshai!		
21 Emon Uchuu ike! Hadashi no Princess	21-Emon: To Space! The Barefoot Princess	
21 Seiki Manga Hajimete Monogatari		
21 Seiki wa Minna ga Shuyaku		
21-ji no Onna: Newscaster Katsuragi Miki		Nine O&#039;clock Woman
25-sai no Joshikousei		
2x1	Four Play	Ni Kakeru Ichi
